75326244,369635,Split Stance Cable Punch,960,24,"43,557.00"
77706530,163369,PVC Wrestle,0,24,"43,571.00"
75326244,163128,Split Stance Cable Punch,720,24,"43,557.00"
75326243,163674,Heavy Chin-Ups,0,7,"43,557.00"
74677488,163174,Hanging Knee Ups,0,30,"43,550.00"
75596907,363924,Cable Split Squat Single Arm Rotating Row,1800,30,"43,571.00"
77527166,163128,TIYW's,100,20,"43,570.00"
75606989,163408,DB Single Leg Romanian Deadlift,460,8,"43,556.00"
75124829,369635,MedBall Squat Jump,240,12,"43,553.00"
77527164,163666,Landmine Fat Grip Single-Arm Row,660,20,"43,570.00"
75124829,363937,MedBall Squat Jump,240,12,"43,553.00"
77527014,163674,Landmine Single-Arm Press,1100,20,"43,570.00"
75596905,163663,Lat Pull-Down,4800,24,"43,571.00"
65346243,363937,DB Bench Press,2625,30,"43,564.00"
75606986,163660,Barbell Back Squat,1518,8,"43,556.00"
74678141,363930,Chest Supported Row,1380,24,"43,550.00"
65346222,163396,Off Bench Obliques,0,180,"43,559.00"
70738438,363965,DB Step-Ups,1050,30,"43,549.00"
75326242,363942,Seated Cable Row,4350,15,"43,557.00"
65346182,363935,Barbell Bench Press,30000,50,"43,552.00"
65346279,163665,DB Upright Row,2550,60,"43,571.00"
75596909,163158,Plate Pinch,3168,72,"43,571.00"
76818236,363935,Palloff Press,1200,48,"43,564.00"
75124827,363924,Rack Power Shrugs,1364,12,"43,553.00"
75028646,369095,DB Romanian Deadlift,640,8,"43,552.00"
65346221,374334,Barbell Close Grip Bench Press,2809,30,"43,559.00"
77706528,362371,Wide Grip Pulldown Fat Grip,3720,24,"43,571.00"
74677448,163668,Shoulder 30's,600,30,"43,550.00"
76572312,369635,DB Single Leg Romanian Deadlift,0,0,"43,563.00"
74677488,163403,Hanging Knee Ups,0,30,"43,550.00"
75326246,362371,Shoulder 30's,450,30,"43,557.00"
75326232,163397,Hamstring Curl Machine,6000,40,"43,556.00"
75606988,363940,DB Bench Press,625,8,"43,556.00"
74378728,163148,Cable Physioball Rotations,2400,60,"43,571.00"
65346205,363939,Straight leg situp,0,45,"43,556.00"
74677412,163397,Landmine Anti-Rotations,832,56,"43,550.00"
76572311,361496,DB Bench Press,760,8,"43,563.00"
76676301,363934,V Grip Lat Pulldown,3440,16,"43,563.00"
75028630,163126,Barbell Bench Press,2820,10,"43,552.00"
76818220,163654,Band Anti-Extension Crunch,0,24,"43,564.00"
75596907,163158,Cable Split Squat Single Arm Rotating Row,3300,30,"43,571.00"
75596909,361496,DB Seated Hold,14755,227,"43,571.00"
75596907,163672,Cable Split Squat Single Arm Rotating Row,500,10,"43,571.00"
65346270,363925,Barbell Bench Press,7932,44,"43,570.00"
75606991,363921,DB Rear Delt Fly,480,24,"43,556.00"
65346274,363939,Off Bench Obliques,0,180,"43,570.00"
65346184,368725,Seated Cable Row,7350,30,"43,552.00"
75124829,368780,MedBall Squat Jump,240,12,"43,553.00"
74677488,163670,Hanging Knee Ups,0,30,"43,550.00"
74414523,368903,Pit Shark Squat,20180,42,"43,549.00"
74415214,368903,Landmine Press,1458,24,"43,549.00"
74397991,163661,Barbell Back Squat,13018,42,"43,549.00"
75606988,163668,DB Bench Press,700,8,"43,556.00"
74397991,363934,Barbell Back Squat,13496,42,"43,549.00"
75606988,169385,DB Bench Press,640,8,"43,556.00"
75027890,163408,Pull-Ups,0,15,"43,552.00"
75606988,163658,DB Bench Press,1016,8,"43,556.00"
65346235,363939,DB Bench Press,4350,50,"43,563.00"
75124831,163127,MedBall Chest Pass,240,12,"43,553.00"
75326247,163127,Cable Scap Retractions,2400,30,"43,557.00"
75326250,163669,Heavy Chin-Ups,0,24,"43,557.00"
75124830,163397,MedBall Slam,240,12,"43,553.00"
77543938,163674,Physioball Pot Stirs,0,40,"43,570.00"
74677476,163388,Cable Scap Retractions,2100,30,"43,550.00"
74677448,368903,Shoulder 30's,450,30,"43,550.00"
74677412,163174,Landmine Anti-Rotations,1584,48,"43,550.00"
74678228,362372,TIYW's,150,30,"43,550.00"
74413766,362372,DB Single Arm Bent Over Row,1160,16,"43,549.00"
75326259,163405,DB Incline Bench Press,1740,24,"43,559.00"
75124827,163668,Rack Power Shrugs,1932,12,"43,553.00"
75124829,163142,MedBall Squat Jump,240,12,"43,553.00"
76816793,163405,DB Goblet Squat,1380,24,"43,564.00"
75027926,363944,DB Alternating Bench Press,1200,24,"43,552.00"
76572294,368961,Wide Grip Pulldown Fat Grip,4560,28,"43,563.00"
77527166,163672,TIYW's,200,20,"43,570.00"
76572311,163358,DB Bench Press,640,8,"43,563.00"
65346224,363966,Leg Lowers,0,24,"43,559.00"
75028648,163661,DB Rear Delt Fly,660,24,"43,552.00"
75606988,362372,DB Bench Press,640,8,"43,556.00"
74415214,163657,Landmine Press,2640,24,"43,549.00"
75326243,163406,Heavy Chin-Ups,450,15,"43,557.00"
76572310,163142,Seated Cable Row,2400,8,"43,563.00"
65346221,363925,Barbell Close Grip Bench Press,5148,39,"43,559.00"
75606990,163658,Wide Grip Pulldown Fat Grip,1920,8,"43,556.00"
75596911,163128,Physioball DeadBugs,0,30,"43,571.00"
74677476,163666,Cable Scap Retractions,1500,30,"43,550.00"
75326271,169385,Seated Cable Row,1880,8,"43,559.00"
75326262,163388,Physioball Windshield Wipers,0,24,"43,559.00"
75596911,163666,Physioball DeadBugs,0,30,"43,571.00"
65346249,163675,V-Sit up,0,30,"43,564.00"
74677348,163669,Seated Cable Row,3750,15,"43,550.00"
77526620,163128,Pull-Ups,0,27,"43,570.00"
74677380,363940,Heavy Chin-Ups,0,15,"43,550.00"
65346188,163659,Straight leg situp,0,45,"43,552.00"
65346242,163369,Lat Pull-Down,5350,20,"43,564.00"
76817367,163403,Wide Grip Pulldown Fat Grip,5040,24,"43,564.00"
75027963,163658,DB Single-Leg Romanian Deadlift,1560,24,"43,552.00"
70738473,163763,Lat Pull-Down,2100,30,"43,557.00"
75606986,163142,Barbell Back Squat,2872,8,"43,556.00"
75326273,163664,DB Single Leg Romanian Deadlift,520,8,"43,559.00"
75606986,163658,Barbell Back Squat,2838,8,"43,556.00"
75326242,169385,Seated Cable Row,3525,15,"43,557.00"
76572314,369095,DB Rear Delt Fly,480,24,"43,563.00"
70738524,163355,DB RFE Squat,600,15,"43,571.00"
75027963,163666,DB Single-Leg Romanian Deadlift,1020,24,"43,552.00"
75326245,362371,Landmine Anti-Rotations,1584,48,"43,557.00"
74678141,163128,Chest Supported Row,1020,24,"43,550.00"
77543938,163357,Physioball Pot Stirs,0,40,"43,570.00"
75326234,163665,DB Alternating Shoulder Press,2430,60,"43,556.00"
74677448,169385,Shoulder 30's,600,30,"43,550.00"
76572309,163660,Safety Bar Squat,1584,8,"43,563.00"
70738497,163355,Single Leg RDL,1150,20,"43,564.00"
76572314,163670,DB Rear Delt Fly,480,24,"43,563.00"
74378565,163148,Landmine Anti-Rotations,1056,48,"43,559.00"
77527164,363938,Landmine Single-Arm Row,0,20,"43,570.00"
74677412,163373,Landmine Anti-Rotations,2112,48,"43,550.00"
77527180,363944,Band Anti-Extension Crunch,0,20,"43,570.00"
77526470,163128,Barbell Incline Bench Press,1900,20,"43,570.00"
76817367,163674,Wide Grip Pulldown Fat Grip,4080,24,"43,564.00"
75326247,363932,Cable Scap Retractions,2100,30,"43,557.00"
76572315,363944,Reverse Crunch,0,24,"43,563.00"
75124827,163397,Seated Shrug,960,12,"43,553.00"
75326250,163664,Lat Pull-Down,4080,24,"43,557.00"
76816793,163408,DB Goblet Squat,1200,24,"43,564.00"
76817325,363924,DB Close Grip Bench,1200,24,"43,564.00"
65346251,163398,Bent Knee Ankle Touches,0,120,"43,564.00"
75124810,163405,Lat Pull-Down,4440,24,"43,553.00"
70738489,163355,Leg Press,50250,50,"43,563.00"
74677448,163654,Shoulder 30's,600,30,"43,550.00"
77527014,163668,Landmine Single-Arm Press,660,20,"43,570.00"
75326234,163158,DB Alternating Shoulder Press,2840,64,"43,556.00"
65346236,163672,DB Incline Bench Press,3770,58,"43,563.00"
76572314,363924,DB Rear Delt Fly,480,24,"43,563.00"
74677412,402566,Landmine Anti-Rotations,2112,48,"43,550.00"
75326249,402565,Ab Wheel Rollouts,0,30,"43,557.00"
65346185,363929,Cable Face-Pulls,2400,30,"43,552.00"
75124831,363921,MedBall Chest Pass,192,12,"43,553.00"
75326247,163403,Cable Scap Retractions,6000,30,"43,557.00"
65346286,363939,Bent Knee Ankle Touches,0,120,"43,571.00"
75326242,368780,Seated Cable Row,4650,15,"43,557.00"
75027959,363944,Palloff Press,1800,60,"43,552.00"
76572310,363924,Seated Cable Row,2400,8,"43,563.00"
65346217,163396,Barbell Bench Press,9905,49,"43,559.00"
75606986,363944,Barbell Back Squat,2344,8,"43,556.00"
75606991,163128,DB Rear Delt Fly,480,24,"43,556.00"
65346275,163665,Straight leg situp,0,45,"43,570.00"
74413374,363938,Pull-Ups,0,30,"43,549.00"
70738449,363965,Reverse Plank,0,30,"43,550.00"
65346215,374334,Reverse Hypers,0,90,"43,557.00"
65346187,163396,Off Bench Obliques,0,180,"43,552.00"
75606989,402566,DB Single Leg Romanian Deadlift,280,8,"43,556.00"
74677492,163127,Ab Wheel Rollouts,30,30,"43,550.00"
76817345,368725,Cable Fat Grip Wide Row,5520,24,"43,564.00"
75027913,363940,Wide Grip Seated Cable Row,4800,24,"43,552.00"
75326262,363930,Physioball Windshield Wipers,0,24,"43,559.00"
75124828,361496,Single-Arm Landmine Rotational Press,792,24,"43,553.00"
75326273,363944,DB Single Leg Romanian Deadlift,280,8,"43,559.00"
74678211,368725,Split Stance Rotating Single-Arm Cable Row,1300,30,"43,550.00"
74677448,163127,Shoulder 30's,375,30,"43,550.00"
76572312,368780,DB Single Leg Romanian Deadlift,340,8,"43,563.00"
65346272,363925,Chest Supported Row,1725,30,"43,570.00"
76647599,363965,DB Hammer Curls,750,30,"43,563.00"
74413107,163763,Barbell Good Morning,3190,40,"43,549.00"
75124826,363930,Hang Clean,1188,12,"43,553.00"
75606986,362372,Barbell Back Squat,2784,8,"43,556.00"
76572314,362372,DB Rear Delt Fly,480,24,"43,563.00"
75124831,163657,MedBall Chest Pass,240,12,"43,553.00"
70738523,363965,Hamstring Curl Machine,1750,20,"43,571.00"
75124826,363926,Hang Clean,1280,12,"43,553.00"
76818236,163664,Palloff Press,1440,48,"43,564.00"
75027926,163662,DB Alternating Bench Press,1740,24,"43,552.00"
65346239,374334,Off Bench Obliques,0,180,"43,563.00"
75606986,363940,Barbell Back Squat,1728,8,"43,556.00"
75326271,363937,Seated Cable Row,2576,8,"43,559.00"
65346279,163675,DB Upright Row,2800,60,"43,571.00"
70738450,163763,Leg Press,30000,50,"43,552.00"
75606986,363938,Barbell Back Squat,2464,8,"43,556.00"
76816793,163664,DB Goblet Squat,1200,24,"43,564.00"
75606992,363934,Reverse Crunch,0,24,"43,556.00"
74409004,363940,Barbell Shoulder Press,0,0,"43,549.00"
75028649,163676,Reverse Crunch,0,24,"43,552.00"
65346272,363937,Chest Supported Row,1950,30,"43,570.00"
77543938,362372,Physioball Pot Stirs,0,40,"43,570.00"
75028644,163128,Seated Cable Row,1840,8,"43,552.00"
65346206,363939,Leg Lowers,0,24,"43,556.00"
65346182,363925,Barbell Bench Press,8600,50,"43,552.00"
76572308,163406,Barbell Bent Over Row,4518,24,"43,563.00"
75028645,363937,DB Bench Press,760,8,"43,552.00"
65346250,163357,Reverse Hypers,0,90,"43,564.00"
74677476,163380,Cable Scap Retractions,2800,30,"43,550.00"
65346207,363939,Lat Pull-Down,3900,20,"43,557.00"
75124828,163158,Single-Arm Landmine Rotational Press,1320,24,"43,553.00"
65346215,363929,Reverse Hypers,0,90,"43,557.00"
75326246,163388,Shoulder 30's,300,30,"43,557.00"
70738475,163763,Cat-Camel,0,30,"43,557.00"
65346215,363939,Reverse Hypers,0,90,"43,557.00"
75606989,362372,DB Single Leg Romanian Deadlift,250,8,"43,556.00"
75596909,163405,DB Seated Hold,0,0,"43,571.00"
74677448,363934,Shoulder 30's,600,30,"43,550.00"
75027913,363939,Wide Grip Seated Cable Row,3840,24,"43,552.00"
65346174,363925,DB Overhead Shrugs,2100,60,"43,550.00"
76572311,163666,DB Bench Press,760,8,"43,563.00"
76572312,368725,DB Single Leg Romanian Deadlift,400,8,"43,563.00"
74415214,163656,Landmine Press,2154,24,"43,549.00"
65346249,163396,V-Sit up,0,30,"43,564.00"
65346242,163670,Lat Pull-Down,4400,20,"43,564.00"
75326248,402565,Hanging Knee Ups,0,30,"43,557.00"
76817345,163656,Cable Fat Grip Wide Row,3600,24,"43,564.00"
76572298,363966,Barbell Bench Press,5276,34,"43,563.00"
75124831,163665,MedBall Chest Pass,240,12,"43,553.00"
75596908,163674,TIYW's,165,30,"43,571.00"
74397991,163138,Barbell Back Squat,17546,42,"43,549.00"
75124827,163656,Rack Power Shrugs,1584,12,"43,553.00"
65346251,363925,Bent Knee Ankle Touches,0,120,"43,564.00"
75326243,163672,Heavy Chin-Ups,525,15,"43,557.00"
74677476,163674,Cable Scap Retractions,3000,30,"43,550.00"
65346249,163670,V-Sit up,0,30,"43,564.00"
75326270,163664,Barbell Back Squat,2552,8,"43,559.00"
77527014,163158,Landmine Single-Arm Press,880,20,"43,570.00"
75035823,163158,Physioball V-Sit Rotations,0,30,"43,552.00"
75124826,163358,Hang Clean,996,12,"43,553.00"
74677380,363935,Heavy Chin-Ups,450,15,"43,550.00"
65346285,163665,Reverse Hypers,0,90,"43,571.00"
75326245,163126,Landmine Anti-Rotations,2112,48,"43,557.00"
74415214,163405,Landmine Press,1200,24,"43,549.00"
74413448,363932,DB Alternating Shoulder Press,1240,32,"43,549.00"
75326271,163664,Seated Cable Row,2160,8,"43,559.00"
74677412,163364,Landmine Anti-Rotations,2640,48,"43,550.00"
70738456,163763,Off Bench Obliques,0,0,"43,552.00"
70738448,363965,Cable Punch,2100,30,"43,550.00"
75596906,163674,Chest Supported Row,680,16,"43,571.00"
76818236,163142,Palloff Press,2400,48,"43,564.00"
65346276,163396,Leg Lowers,0,24,"43,570.00"
75606988,163403,DB Bench Press,1016,8,"43,556.00"
75028646,163669,DB Romanian Deadlift,888,8,"43,552.00"
75027963,163398,DB Single-Leg Romanian Deadlift,1200,24,"43,552.00"
76818236,163668,Palloff Press,1440,48,"43,564.00"
76572315,163126,Reverse Crunch,0,24,"43,563.00"
74677492,363924,Ab Wheel Rollouts,0,30,"43,550.00"
74677408,363932,Kneeling Cable Punch,720,24,"43,550.00"
75606991,163660,DB Rear Delt Fly,480,24,"43,556.00"
65346182,163659,Barbell Bench Press,7269,39,"43,552.00"
76572313,163674,Wide Grip Pulldown Fat Grip,1840,8,"43,563.00"
75124830,163665,MedBall Slam,240,12,"43,553.00"
76572314,362371,DB Rear Delt Fly,480,24,"43,563.00"
75596905,163126,Heavy Chin-Ups,960,24,"43,571.00"
75027926,163138,DB Alternating Bench Press,1680,24,"43,552.00"
76572314,163127,DB Rear Delt Fly,480,24,"43,563.00"
76572313,163364,Wide Grip Pulldown Fat Grip,2040,8,"43,563.00"
76572312,163670,DB Single Leg Romanian Deadlift,400,8,"43,563.00"
76816793,163654,DB Goblet Squat,1020,24,"43,564.00"
75124828,402565,Single-Arm Landmine Rotational Press,360,24,"43,553.00"
75326248,163138,Hanging Knee Ups,0,30,"43,557.00"
74412012,369095,Barbell Back Squat,4500,30,"43,549.00"
75326230,363942,Barbell Back Squat,8382,34,"43,556.00"
74413448,362372,DB Alternating Shoulder Press,560,16,"43,549.00"
74678290,163663,Seated DB Hold,12480,192,"43,550.00"
75326253,163373,TIYW's,90,30,"43,557.00"
77572828,369095,Physioball Pot Stirs,0,40,"43,570.00"
77527164,163158,Landmine Single-Arm Row,0,20,"43,570.00"
75326258,363930,Barbell Back Squat,4488,24,"43,559.00"
75326247,163658,Cable Scap Retractions,3000,30,"43,557.00"
77558721,163669,Band Anti-Extension Crunch,0,20,"43,570.00"
76817345,163666,Cable Fat Grip Wide Row,3480,24,"43,564.00"
74412012,163408,Barbell Back Squat,11156,34,"43,549.00"
75326255,363930,Front Plank,0,180,"43,557.00"
75326260,163369,Seated Cable Row,5040,24,"43,559.00"
75326249,363932,Ab Wheel Rollouts,0,30,"43,557.00"
75606989,163668,DB Single Leg Romanian Deadlift,340,8,"43,556.00"
74412671,163664,Barbell Bench Press,5667,29,"43,549.00"
76572310,163405,Seated Cable Row,2576,8,"43,563.00"
75326276,362371,Reverse Crunch,0,24,"43,559.00"
65346173,363925,DB Bench Press,2625,30,"43,550.00"
75326259,163158,DB Incline Bench Press,2112,24,"43,559.00"
70738490,163654,DB Step-Ups,300,15,"43,563.00"
74414751,163658,Hamstring Curl Machine,3600,24,"43,549.00"
74412012,163663,Pit Shark Squat,14900,34,"43,549.00"
73959457,163148,Physioball Cable Rotations,2400,60,"43,550.00"
76818220,368725,Band Anti-Extension Crunch,0,24,"43,564.00"
74398020,368961,Barbell Bench Press,3985,17,"43,549.00"
77527164,163357,Landmine Fat Grip Single-Arm Row,1100,20,"43,570.00"
74677412,163403,Landmine Anti-Rotations,2320,48,"43,550.00"
74677476,402566,Cable Scap Retractions,3000,30,"43,550.00"
65346198,363925,Reverse Hypers,0,90,"43,553.00"
75326244,163666,Split Stance Cable Punch,400,8,"43,557.00"
76817345,369635,Cable Fat Grip Wide Row,3600,24,"43,564.00"
75326248,163364,Hanging Knee Ups,0,30,"43,557.00"
75027926,363939,DB Alternating Bench Press,1380,24,"43,552.00"
75028647,402565,Wide Grip Pulldown Fat Grip,1600,8,"43,552.00"
75326252,163659,Cable Split Stance Single Arm Rotating Row,1500,30,"43,557.00"
75124809,163369,Seated Row,4800,24,"43,553.00"
75124811,163408,Physioball Windshield Wipers,0,24,"43,553.00"
75606990,163660,Wide Grip Pulldown Fat Grip,1720,8,"43,556.00"
65346240,163396,Straight leg situp,0,45,"43,563.00"
75027913,362372,Wide Grip Seated Cable Row,3600,24,"43,552.00"
74398020,163158,Barbell Bench Press,7478,26,"43,549.00"
75326243,363924,Heavy Chin-Ups,0,15,"43,557.00"
65346286,163675,Bent Knee Ankle Touches,0,120,"43,571.00"
76572310,368780,Seated Cable Row,2480,8,"43,563.00"
77527164,363924,Landmine Single-Arm Row,0,20,"43,570.00"
75124826,163142,Hang Clean,1404,12,"43,553.00"
75596906,363926,Chest Supported Row,1740,24,"43,571.00"
75326258,363935,Barbell Back Squat,2640,12,"43,559.00"
76818220,363924,Band Anti-Extension Crunch,0,24,"43,564.00"
70738468,163763,Deadbugs,0,60,"43,556.00"
76817345,363940,Cable Fat Grip Wide Row,4800,24,"43,564.00"
75027926,163663,Seated Cable Row,6480,24,"43,552.00"
75596906,163128,Chest Supported Row,1020,24,"43,571.00"
74677448,163373,Shoulder 30's,600,30,"43,550.00"
76572315,163373,Reverse Crunch,0,24,"43,563.00"
75326243,363932,Heavy Chin-Ups,495,15,"43,557.00"
70738498,363965,Hamstring Curl Machine,1250,15,"43,564.00"
75326276,163674,Reverse Crunch,0,24,"43,559.00"
75124808,163126,Barbell Incline Bench Press,3432,24,"43,553.00"
76572296,368961,Barbell Shoulder Press,1890,24,"43,563.00"
77527180,363921,Band Anti-Extension Crunch,0,20,"43,570.00"
76816793,163126,DB Goblet Squat,1380,24,"43,564.00"
75326260,163405,Seated Cable Row,6000,24,"43,559.00"
75124829,363932,MedBall Squat Jump,192,12,"43,553.00"
77527164,163408,Landmine Single-Arm Row,0,20,"43,570.00"
76572310,368725,Seated Cable Row,2240,8,"43,563.00"
77527180,368780,Band Anti-Extension Crunch,0,20,"43,570.00"
75326245,369635,Palloff Press,1920,48,"43,557.00"
75124829,163674,MedBall Squat Jump,240,12,"43,553.00"
75124815,163398,Seated Cable Row,2500,10,"43,553.00"
75326271,363942,Seated Cable Row,2320,8,"43,559.00"
75326230,163657,Barbell Back Squat,8382,34,"43,556.00"
75326248,363935,Hanging Knee Ups,0,30,"43,557.00"
74677476,163364,Cable Scap Retractions,2700,30,"43,550.00"
74678303,163128,Physioball DeadBugs,0,30,"43,550.00"
75027890,163174,Pull-Ups,0,15,"43,552.00"
76443373,363966,Chest Supported Row,1725,30,"43,564.00"
75326261,163388,Lat Pull-Down,3840,24,"43,559.00"
65346203,363939,Barbell Close Grip Bench Press,5280,45,"43,556.00"
75326247,163126,Cable Scap Retractions,3000,30,"43,557.00"
74677448,163126,Shoulder 30's,600,30,"43,550.00"
75027890,369635,Pull-Ups,0,15,"43,552.00"
75124827,163142,Rack Power Shrugs,1848,12,"43,553.00"
76572307,402565,Landmine Press,1386,24,"43,563.00"
74677348,163373,Seated Cable Row,3000,10,"43,550.00"
75326245,402565,Landmine Anti-Rotations,1584,48,"43,557.00"
75028644,163405,Seated Cable Row,2400,8,"43,552.00"
75326271,163657,Seated Cable Row,2360,8,"43,559.00"
76817325,163127,DB Close Grip Bench,1920,24,"43,564.00"
65346185,163396,Cable Face-Pulls,1800,30,"43,552.00"
75326258,163662,Barbell Back Squat,5184,24,"43,559.00"
76572312,163139,DB Single Leg Romanian Deadlift,400,8,"43,563.00"
77527180,163656,Band Anti-Extension Crunch,0,20,"43,570.00"
74677448,163397,Shoulder 30's,600,30,"43,550.00"
75124830,163142,MedBall Slam,240,12,"43,553.00"
75326242,363924,Seated Cable Row,4500,15,"43,557.00"
74677348,163660,Seated Cable Row,3975,15,"43,550.00"
75326244,163139,Split Stance Cable Punch,960,24,"43,557.00"
75124827,163666,Rack Power Shrugs,1584,12,"43,553.00"
65346223,363966,Straight leg situp,0,45,"43,559.00"
77543938,363944,Physioball Pot Stirs,0,40,"43,570.00"
74414751,163406,Hamstring Curl Machine,2790,24,"43,549.00"
74398020,163388,Barbell Bench Press,3345,42,"43,549.00"
75606989,163656,DB Single Leg Romanian Deadlift,520,8,"43,556.00"
74678141,368780,Chest Supported Row,1440,24,"43,550.00"
74414746,163139,Barbell Close Grip Incline Bench Press,7426,42,"43,549.00"
75326259,362372,Barbell Incline Bench Press,2640,24,"43,559.00"
74677492,363944,Ab Wheel Rollouts,0,30,"43,550.00"
75326243,163138,Heavy Chin-Ups,675,15,"43,557.00"
75124830,163128,MedBall Slam,240,12,"43,553.00"
76572312,363932,DB Single Leg Romanian Deadlift,340,8,"43,563.00"
65346244,363925,DB Overhead Shrugs,2100,60,"43,564.00"
74397991,163369,Barbell Back Squat,14436,42,"43,549.00"
65346191,368961,DB Bench Press,2775,30,"43,553.00"
77558720,163669,TIYW's,100,20,"43,570.00"
75326275,163403,DB Rear Delt Fly,1020,24,"43,559.00"
65346239,163357,Off Bench Obliques,0,0,"43,563.00"
75124828,163397,Single-Arm Landmine Rotational Press,1320,24,"43,553.00"
75326246,163660,Shoulder 30's,600,30,"43,557.00"
75596909,163674,DB Seated Hold,12545,193,"43,571.00"
75606992,374334,Reverse Crunch,0,24,"43,556.00"
74398203,363924,Wide Grip Pulldown Fat Grip,7350,30,"43,549.00"
65346270,363939,Barbell Bench Press,11000,50,"43,570.00"
76572312,163674,DB Single Leg Romanian Deadlift,340,8,"43,563.00"
74677380,163158,Heavy Chin-Ups,0,0,"43,550.00"
75596911,369095,Physioball DeadBugs,0,30,"43,571.00"
74378562,163148,Body Saw,0,30,"43,557.00"
65346273,363937,Barbell Close Grip Bench Press,6930,45,"43,570.00"
74397991,163669,Barbell Back Squat,13294,42,"43,549.00"
74677348,163158,Seated Cable Row,4830,15,"43,550.00"
74677492,163405,Ab Wheel Rollouts,0,30,"43,550.00"
74677408,369635,Kneeling Cable Punch,720,24,"43,550.00"
75326253,363930,TIYW's,150,30,"43,557.00"
75606986,163380,Barbell Back Squat,2904,8,"43,556.00"
65346224,163652,Leg Lowers,0,24,"43,559.00"
65346167,363925,Chest Supported Row,1875,30,"43,549.00"
74677476,163403,Cable Scap Retractions,5800,30,"43,550.00"
75326248,361496,Hanging Knee Ups,0,30,"43,557.00"
74414523,163674,Pit Shark Squat,25130,42,"43,549.00"
75326249,163654,Ab Wheel Rollouts,0,30,"43,557.00"
75596908,163128,TIYW's,150,30,"43,571.00"
75606992,363938,Reverse Crunch,0,24,"43,556.00"
74398020,163369,Barbell Bench Press,9606,41,"43,549.00"
75326245,163406,Landmine Anti-Rotations,2112,48,"43,557.00"
75028324,163654,Physioball V-Sit Rotations,0,30,"43,552.00"
75028200,362372,Reverse Lunge to Landmine Press,600,24,"43,552.00"
75606991,362372,DB Rear Delt Fly,480,24,"43,556.00"
75326249,368961,Ab Wheel Rollouts,0,30,"43,557.00"
75326261,163373,Lat Pull-Down,3840,24,"43,559.00"
65346224,163396,Leg Lowers,0,24,"43,559.00"
73959259,163148,TIYW's,150,30,"43,550.00"
75326263,163369,Ab Wheel Rollouts,0,24,"43,559.00"
75124829,163676,MedBall Squat Jump,240,12,"43,553.00"
75027926,163658,DB Alternating Bench Press,2100,24,"43,552.00"
75124828,363924,Single-Arm Landmine Rotational Press,1144,24,"43,553.00"
76817367,368903,Wide Grip Pulldown Fat Grip,3240,24,"43,564.00"
75326247,363924,Cable Scap Retractions,2850,30,"43,557.00"
75629209,163158,Hamstring Curl Machine,5360,34,"43,556.00"
74412671,163408,Barbell Bench Press,7446,32,"43,549.00"
65346224,368903,Leg Lowers,0,24,"43,559.00"
75606988,369095,Cable Face-Pulls,800,8,"43,556.00"
76572309,163388,Barbell Back Squat,2168,8,"43,563.00"
75606987,163666,Seated Cable Row,2320,8,"43,556.00"
74414751,368903,Hamstring Curl Machine,3990,24,"43,549.00"
75326235,163174,DB Single Arm Bent Over Row,4680,48,"43,556.00"
74397991,361496,Barbell Back Squat,13942,42,"43,549.00"
75606986,363926,Barbell Back Squat,2462,8,"43,556.00"
77527014,163672,Landmine Single-Arm Press,660,20,"43,570.00"
75606991,163656,DB Rear Delt Fly,660,24,"43,556.00"
74677348,163661,Seated Cable Row,3600,15,"43,550.00"
65346202,368903,Seated Cable Row,6000,30,"43,556.00"
65346199,363925,Bent Knee Ankle Touches,0,120,"43,553.00"
74677476,163660,Cable Scap Retractions,1500,30,"43,550.00"
75124829,163403,MedBall Squat Jump,240,12,"43,553.00"
75326273,163676,DB Single Leg Romanian Deadlift,520,8,"43,559.00"
76817367,363942,Wide Grip Pulldown Fat Grip,4320,24,"43,564.00"
65346200,363939,Barbell Bench Press,8800,50,"43,556.00"
77706530,163668,PVC Wrestle,0,24,"43,571.00"
74414746,163657,Barbell Close Grip Incline Bench Press,7396,42,"43,549.00"
75326274,163660,Wide Grip Pulldown Fat Grip,1720,8,"43,559.00"
74678228,163662,TIYW's,330,30,"43,550.00"
74677380,163665,Heavy Chin-Ups,660,15,"43,550.00"
74414746,163654,Barbell Close Grip Incline Bench Press,6110,42,"43,549.00"
65346216,363929,Bent Knee Ankle Touches,0,120,"43,557.00"
76572311,163158,DB Bench Press,760,8,"43,563.00"
76818236,163674,Palloff Press,2640,48,"43,564.00"
76572311,163373,DB Bench Press,888,8,"43,563.00"
74677488,363940,Hanging Knee Ups,0,30,"43,550.00"
75027926,163408,DB Alternating Bench Press,1860,24,"43,552.00"
77527164,163405,Landmine Single-Arm Row,0,20,"43,570.00"
77527014,402565,Landmine Single-Arm Press,660,20,"43,570.00"
75326246,163661,Shoulder 30's,600,30,"43,557.00"
74677476,163142,Cable Scap Retractions,2100,30,"43,550.00"
70738474,363965,Cable Punch,1900,30,"43,557.00"
74414762,163128,Fat Grip Wide Cable Row,5650,30,"43,549.00"
75326248,163672,Hanging Knee Ups,0,30,"43,557.00"
74678290,163408,Seated DB Hold,11440,176,"43,550.00"
75606992,163398,Reverse Crunch,0,24,"43,556.00"
77706525,363944,DB Goblet Squat,840,24,"43,571.00"
77526470,363924,Barbell Incline Bench Press,2200,20,"43,570.00"
75326270,163658,Barbell Back Squat,2816,8,"43,559.00"
